;Latitude;Longitude;Weight
18148;40.69121477200008;-73.98438756299998;2
18149;40.63874828900003;-73.89519321399997;2
18152;40.67141166300007;-73.88151172399995;5
18155;40.631257160000075;-73.94599639799998;2
18157;40.67141166300007;-73.88151172399995;2
18160;40.67141166300007;-73.88151172399995;5
18165;40.60913892400004;-73.95740597499997;2
18167;40.68017793000007;-73.93150280899994;2
18181;40.69833089400004;-73.91749507299994;2
18182;40.68172058700002;-73.91151973299998;5
18183;40.705823502000044;-73.94382964099998;5
18184;40.63166617400003;-73.90398426699994;5
18195;40.70629036500002;-73.95035033099998;2
18199;40.690106415000045;-73.98897094299997;5
18207;40.69698707100008;-73.97060297099993;2
18222;40.59406298000005;-73.96086869299995;5
18225;40.576645978000045;-73.97648039599994;2
18239;40.59689111900008;-73.97408587999998;5
18244;40.59406298000005;-73.96086869299995;5
18249;40.69670985000005;-73.98476132799993;2
18251;40.67855142900004;-73.94967876499999;5
18253;40.67459999000005;-73.93057482199998;5
18257;40.591214867000076;-73.97405567699997;5
18258;40.69546894100006;-73.98282507899995;5
18259;40.68502826400004;-73.97122480699994;5
18266;40.670655072000045;-73.91339091999998;2
18268;40.68911120200005;-73.945058895;5
18269;40.675727746000064;-73.92149590099996;5
18273;40.70324912900003;-73.94427542599993;2
18275;40.59401905900006;-73.96085431599995;5
18281;40.63569698500004;-73.99322063799997;2
18286;40.67459999000005;-73.93057482199998;5
18292;40.67111083400005;-73.91356336299998;2
18295;40.652853247000046;-73.90740271399994;5
18296;40.65732259300006;-73.91196656999993;5
18297;40.64886713300007;-73.95082189999994;5
18298;40.582620261000045;-73.98629580399995;2
18300;40.67928439700007;-73.92905930999996;5
18304;40.63036654500007;-73.97371261299999;2
18307;40.70396486900006;-73.96315212599995;5
18308;40.691956351000044;-73.98857036999993;5
18310;40.69833089400004;-73.91749507299994;5
18311;40.65024208700004;-73.91333092699995;5
18315;40.67855142900004;-73.94967876499999;5
18316;40.68776163900003;-73.98290278499995;2
18325;40.640058549000045;-73.99515512099998;5
18328;40.63051451300004;-73.92811680499993;5
18331;40.67141166300007;-73.88151172399995;2
18335;40.632429754000036;-73.94722400499995;2
18342;40.68632575600003;-73.95949486099995;2
18343;40.69979726200007;-73.98166990199995;1
18345;40.58326178100003;-73.95250827499996;2
18346;40.67998785000003;-73.907044161;2
18349;40.638667594000026;-74.02246340399995;5
18351;40.64870676900005;-73.90513094099998;5
18352;40.59604444800004;-73.98174879199999;2
18354;40.576157300000034;-73.97598379999994;2
18357;40.688743368000075;-73.94498708099997;5
18364;40.60207069800003;-74.00269150899999;5
18365;40.67119007600007;-73.90952938099997;5
18370;40.62172082700005;-73.93867358699998;2
18372;40.64831684300003;-74.01411697499998;2
18374;40.664239422000044;-73.90842501099996;2
18376;40.69536744700008;-73.98324342499996;2
18380;40.688743368000075;-73.94498708099997;5
18386;40.66646466200007;-73.90410359499998;5
18391;40.63079765600002;-73.99567818599995;2
18393;40.60207069800003;-74.00269150899999;2
18394;40.64971987400003;-73.96312802699998;5
18397;40.68419695700004;-73.95518025299998;5
18398;40.68733525300007;-73.93441973499995;2
18399;40.57758741600002;-73.97633607099993;5
18402;40.72688262400004;-73.95287134799997;5
18409;40.66379243000005;-73.99091451199997;5
18424;40.66416202000005;-73.94681681999998;5
18429;40.65921813800003;-73.93508532699997;5
18432;40.690742930000056;-73.92762276899998;5
18446;40.579829245000035;-73.97325730799997;2
18448;40.57758741600002;-73.97633607099993;2
18451;40.68218302700007;-73.88234708699997;2
18452;40.65610738600003;-73.92889654399994;5
18454;40.63068215900006;-73.97355396999995;2
18465;40.68406075000007;-73.97745929199993;5
18469;40.61301422800005;-74.00073619799997;5
18475;40.694380900000056;-73.97651820399994;2
18478;40.65465677800007;-73.96024209699993;2
18479;40.67459999000005;-73.93057482199998;5
18482;40.67141166300007;-73.88151172399995;5
18484;40.69833089400004;-73.91749507299994;5
18485;40.57680909900005;-73.98318316799998;5
18498;40.66361213900007;-73.93439259499998;5
18499;40.66330200400005;-73.92542497899994;2
18501;40.66948809300004;-73.94357906499994;2
18504;40.630599850000074;-73.97370531599995;2
18509;40.64886713300007;-73.95082189999994;5
18512;40.664056770000045;-73.88811023299998;5
18517;40.638667594000026;-74.02246340399995;5
18520;40.59785766200008;-73.97579954999998;2
18526;40.62215389700003;-74.02728485599994;2
18531;40.675697092000064;-73.88781671299995;5
18533;40.64591801500006;-74.01316153199997;2
18537;40.656791478000045;-73.91378014199995;2
18538;40.70629036500002;-73.95035033099998;5
18539;40.69022360400004;-73.96027858599997;5
18543;40.67564639900007;-73.92718490399994;5
18545;40.639711135000034;-74.01961002599995;5
18546;40.647713314000036;-73.96274715099996;5
18549;40.622486461000044;-74.00337676299995;5
18552;40.64886713300007;-73.95082189999994;5
18573;40.67458330800008;-73.93022154099998;2
18575;40.67459999000005;-73.93057482199998;2
18588;40.62503950200004;-73.92948440999999;2
18597;40.68964821100008;-73.92405412199997;5
18599;40.695623502000046;-73.99006631999998;1
18601;40.651998978000044;-73.94487322499998;2
18607;40.67141166300007;-73.88151172399995;5
18609;40.67442405200006;-73.96694295399993;5
18611;40.70190196600004;-73.92160573599993;5
18616;40.639565947000044;-74.01785883399998;5
18620;40.727000694000026;-73.95298311099998;2
18624;40.67141166300007;-73.88151172399995;5
18626;40.62477009500003;-73.99563174599997;2
18627;40.579829245000035;-73.97325730799997;2
18630;40.70629036500002;-73.95035033099998;5
18634;40.66416202000005;-73.94681681999998;5
18644;40.675678427000044;-73.87007584599995;2
18647;40.647882870000046;-73.91887278299998;2
18649;40.67504736200004;-73.93053109399995;2
18651;40.60824600400008;-73.98908170399994;2
18652;40.648795592000056;-73.89671980899993;2
18660;40.60083275700004;-74.00398065099995;2
18666;40.64886713300007;-73.95082189999994;2
18670;40.70734618100005;-73.95478236399998;2
18672;40.66450414500007;-73.93430881299997;5
18681;40.69512346800008;-73.93193101599995;2
18682;40.57556809600004;-73.98093364699997;5
18685;40.692222403000066;-73.98678894399995;2
18688;40.67682832700007;-73.93453822199997;2
18691;40.57556818500007;-73.98147720699995;5
18692;40.58535697000008;-73.98753733299998;2
18693;40.68063461400004;-74.00527615299995;5
18699;40.59075851100005;-73.96166995199997;5
18706;40.67458330800008;-73.93022154099998;5
18708;40.67459999000005;-73.93057482199998;5
18714;40.70553137300004;-73.94712285299995;5
18716;40.59160632100002;-73.96068290099998;2
18717;40.65224912700006;-73.94013032199997;5
18727;40.59406298000005;-73.96086869299995;2
18729;40.67459999000005;-73.93057482199998;5
18730;40.67141166300007;-73.88151172399995;5
18738;40.69481936700004;-73.96334830699995;2
18739;40.675697092000064;-73.88781671299995;5
18742;40.63386602700007;-74.02681766799998;2
18743;40.726965067000044;-73.95311662899995;2
18745;40.66833311800008;-73.89690223799995;2
18746;40.63068215900006;-73.97355396999995;2
18747;40.68964821100008;-73.92405412199997;5
18752;40.613513762000025;-73.99780075299998;5
18757;40.70090904500006;-73.94117579;5
18761;40.707031503000046;-73.95046880399997;2
18764;40.70482211600006;-73.93931487799993;5
18766;40.582374610000045;-73.95801705999997;2
18774;40.67141166300007;-73.88151172399995;2
18775;40.576157300000034;-73.97598379999994;2
18783;40.66194314900008;-73.92102913399998;2
18799;40.670366460000025;-73.91284696199995;5
18800;40.629494477000044;-74.02264044799993;2
18801;40.651534254000076;-74.00887047599997;5
18802;40.57675153400004;-73.98371235299999;5
18805;40.70232047300004;-73.93714960199995;5
18808;40.63910067000006;-73.99658564499998;2
18810;40.656819019000075;-73.97840556499993;2
18814;40.59406298000005;-73.96086869299995;2
18827;40.67829461100007;-73.88326247899995;2
18834;40.69414199700003;-73.97599900399997;2
18835;40.68674841800004;-73.94604160299998;5
18840;40.67190040100007;-73.89586931699995;5
18841;40.688743368000075;-73.94498708099997;5
18844;40.64668105000004;-73.95449194599996;5
18850;40.57900240600002;-73.98468018299997;2
18852;40.64443627600008;-73.95567180499995;5
18854;40.67111083400005;-73.91356336299998;5
18856;40.650952694000075;-73.90597103799999;2
18860;40.69833089400004;-73.91749507299994;5
18865;40.670249345000045;-73.90700005499998;5
18866;40.688872153000034;-73.94452903199993;2
18872;40.67933735200006;-73.93037520199994;5
18873;40.69543880800006;-73.98322537599995;2
18874;40.67459999000005;-73.93057482199998;2
18876;40.687646160000035;-73.98161194399995;5
18879;40.70115004400003;-73.94012608099996;5
18890;40.66806027900003;-73.89874827999995;5
18894;40.64382866300008;-73.96940483099996;5
18900;40.69944691000006;-73.91228962299994;2
18901;40.710392486000046;-73.94171929299995;5
18909;40.59406298000005;-73.96086869299995;5
18911;40.64465822300008;-74.01258472999997;2
18912;40.64507943900003;-73.95802445399994;5
18915;40.67141166300007;-73.88151172399995;2
18918;40.67458330800008;-73.93022154099998;5
18920;40.638667594000026;-74.02246340399995;2
18924;40.62851560000007;-73.94138369799998;2
18937;40.66619240800003;-73.88013321299998;5
18938;40.70269702900004;-73.99382334299997;1
18940;40.67141166300007;-73.88151172399995;5
18941;40.69536744700008;-73.98324342499996;5
18943;40.673376062000045;-73.89473864299998;5
18947;40.625831584000025;-73.92761390299995;5
18949;40.65165467100008;-73.93232493699999;5
18953;40.57616752000007;-73.98901855099997;2
18957;40.67458330800008;-73.93022154099998;5
18960;40.69536744700008;-73.98324342499996;2
18961;40.681340936000026;-73.87255978299999;5
18962;40.63217555000005;-74.00405457799998;5
18964;40.621553377000055;-74.02468020999999;2
18967;40.68703414200007;-73.98202677399995;5
18970;40.67459999000005;-73.93057482199998;5
18973;40.67458330800008;-73.93022154099998;5
18977;40.61050398800006;-73.98142429599994;2
18979;40.57482553600005;-73.97355088599994;5
18985;40.64886713300007;-73.95082189999994;5
18995;40.67459999000005;-73.93057482199998;5
18996;40.67752877000004;-73.91081506299997;5
19004;40.726965067000044;-73.95311662899995;5
19005;40.65677618800004;-73.88122055499997;2
19006;40.705747065000025;-73.94468811499998;5
19007;40.67081759000007;-73.93511008699994;1
19008;40.63315983300004;-74.01638355799997;5
19009;40.63855702700005;-73.94923330999995;2
19012;40.67458330800008;-73.93022154099998;5
19014;40.67111083400005;-73.91356336299998;5
19015;40.64886713300007;-73.95082189999994;2
19016;40.69536744700008;-73.98324342499996;5
19018;40.65564202300004;-73.95986308399995;5
19019;40.69833089400004;-73.91749507299994;5
19021;40.65524400000004;-73.95978043099996;2
19022;40.71219110200008;-73.96370307499996;2
19023;40.66933671200008;-73.90872081599997;2
19024;40.70894179200008;-73.92497715799993;2
19025;40.59712056600006;-73.94124921699995;2
19034;40.69833089400004;-73.91749507299994;5
19038;40.63530902300005;-73.97008248899994;2
19041;40.64546570200008;-74.00636883599998;2
19043;40.659690989000076;-73.90138489499998;5
19048;40.726965067000044;-73.95311662899995;2
19049;40.61235688700003;-73.91864942799998;2
19050;40.679308959000025;-73.94961690299994;5
19052;40.65799306600008;-74.00069344599996;5
19056;40.63036654500007;-73.97371261299999;2
19064;40.66000393500008;-73.96118683799993;5
19066;40.631352280000044;-73.89351153799998;2
19068;40.68964821100008;-73.92405412199997;2
19069;40.688743368000075;-73.94498708099997;5
19071;40.65799306600008;-74.00069344599996;2
19077;40.63036654500007;-73.97371261299999;2
19084;40.68056549000005;-73.87128495199995;2
19086;40.64305311700008;-73.93335701899997;2
19093;40.69536744700008;-73.98324342499996;5
19094;40.66834956600008;-73.90651606299997;2
19095;40.66956287200002;-73.94496324799998;5
19107;40.67141166300007;-73.88151172399995;5
19113;40.57556818500007;-73.98147720699995;5
19114;40.67653873500007;-73.95441028499994;5
19123;40.69949294700007;-73.96103401899995;2
19130;40.63863900300004;-74.01167560399993;2
19134;40.642734680000046;-74.00562268;2
19140;40.67111083400005;-73.91356336299998;5
19141;40.63068215900006;-73.97355396999995;5
19142;40.57758741600002;-73.97633607099993;5
19145;40.670366460000025;-73.91284696199995;5
19150;40.676080719000026;-73.90543088799996;2
19152;40.67141166300007;-73.88151172399995;5
19161;40.65551677800004;-73.94861492399998;5
19168;40.668146816000046;-73.97889574699997;5
19170;40.66191788100008;-73.99283951299998;5
19171;40.67324660500003;-73.91400761599994;2
19173;40.62682933600007;-73.93451521099996;5
19175;40.690008127000056;-73.943785269;5
19180;40.72688262400004;-73.95287134799997;2
19186;40.65799306600008;-74.00069344599996;1
19195;40.68901617700004;-73.98413566699999;2
19196;40.68654734000006;-73.94454899399994;2
19197;40.580853230000045;-73.95598760499998;5
19202;40.63025625200004;-74.01322329099996;2
19204;40.631184510000026;-73.99254017899995;5
19207;40.62825054600006;-73.99755168999997;2
19215;40.62572501600005;-73.99104937999994;2
19217;40.69401353300003;-73.97874331499997;2
19218;40.663849009000046;-73.89482216199998;2
19219;40.667273803000064;-73.97796601499994;2
19221;40.62280690000005;-74.02835139899997;2
19222;40.59406298000005;-73.96086869299995;2
19228;40.602654422000064;-73.96152627799995;5
19230;40.62578456700004;-74.01648982099994;2
19237;40.68964821100008;-73.92405412199997;5
19241;40.697775265000075;-73.91218363199994;2
19244;40.63940997200007;-74.01446099499998;2
19247;40.67171132200008;-73.99413262899995;5
19253;40.67111083400005;-73.91356336299998;5
19254;40.60995069800003;-73.95559745999998;5
19258;40.679489809000074;-74.00905446199994;5
19259;40.66709976200008;-73.932676944;5
19267;40.69293103200005;-73.93790851499993;2
19271;40.64886713300007;-73.95082189999994;5
19273;40.64886713300007;-73.95082189999994;5
19275;40.613854581000055;-74.03405644799993;5
19280;40.68909549600005;-73.87061221799998;2
19284;40.67141166300007;-73.88151172399995;1
19286;40.68234474800005;-73.92894067899994;2
19287;40.68964821100008;-73.92405412199997;5
19293;40.694987739000055;-73.92987562999997;5
19298;40.68964821100008;-73.92405412199997;5
19301;40.65799306600008;-74.00069344599996;5
19306;40.64689545400006;-74.01025002999995;2
19308;40.68015778400007;-73.94512395699995;5
19309;40.68964821100008;-73.92405412199997;5
19314;40.63930382500007;-73.99843045899995;2
19316;40.66096989500005;-73.93136754499993;5
19317;40.64521822200004;-74.01200106999994;5
19319;40.65249651000005;-73.95266441399998;5
19338;40.67878526100003;-73.88533106599994;2
19339;40.63651529500004;-73.94415460099998;2
19342;40.68964821100008;-73.92405412199997;2
19343;40.69546894100006;-73.98282507899995;5
19346;40.64446650900004;-73.96360658499998;5
19352;40.68326306500006;-73.98363586399995;2
19357;40.68964821100008;-73.92405412199997;2
19359;40.687147633000045;-73.87645011999997;5
19362;40.639483032000044;-73.94544926399993;2
19363;40.650564933000055;-73.93705420299993;5
19366;40.63068215900006;-73.97355396999995;2
19371;40.667324442000044;-73.93682571199997;5
19375;40.632515854000076;-73.99474494799993;5
19376;40.67719148000003;-73.87314454799997;5
19382;40.64832567800004;-73.91629562599995;2
19384;40.582620261000045;-73.98629580399995;5
19387;40.67141166300007;-73.88151172399995;5
19394;40.67339960000004;-73.91677246599994;2
19395;40.67459999000005;-73.93057482199998;5
19396;40.67639669900007;-74.00492250999997;1
19403;40.67141166300007;-73.88151172399995;5
19405;40.69041302800008;-73.94677064199995;5
19412;40.706357328000024;-73.92250219599998;2
19418;40.67141166300007;-73.88151172399995;5
19422;40.64886713300007;-73.95082189999994;2
19426;40.65358154900008;-74.01226926699997;2
19428;40.67125445700003;-73.926713851;2
19431;40.645569898000076;-74.008051686;5
19433;40.69833089400004;-73.91749507299994;5
19436;40.63975898900002;-74.01051196799993;2
19437;40.677928474000055;-73.93859666599997;5
19442;40.688154120000036;-73.94685537799995;5
19443;40.68964821100008;-73.92405412199997;5
19445;40.68964821100008;-73.92405412199997;2
19447;40.687105004000045;-73.87259564299995;2
19449;40.70190196600004;-73.92160573599993;2
19450;40.67125445700003;-73.926713851;2
19454;40.62851560000007;-73.94138369799998;5
19458;40.63202014900003;-74.02013737399994;2
19461;40.688743368000075;-73.94498708099997;5
19465;40.67111083400005;-73.91356336299998;5
19481;40.62572501600005;-73.99104937999994;5
19486;40.59406298000005;-73.96086869299995;5
19489;40.67141166300007;-73.88151172399995;5
19490;40.65799306600008;-74.00069344599996;5
19497;40.63036654500007;-73.97371261299999;2
19498;40.63202014900003;-74.02013737399994;2
19504;40.65799306600008;-74.00069344599996;2
19513;40.70089858700004;-73.94220365099994;5
19518;40.625319998000066;-73.91787351799998;2
19526;40.67832602400005;-73.97328270999998;2
19527;40.67141166300007;-73.88151172399995;5
19528;40.64893237900003;-73.94937316599999;5
19530;40.63973054600008;-73.95274192999993;5
19531;40.652393680000046;-74.00275120299993;2
19533;40.69911324800007;-73.91028489899995;2
19536;40.68964821100008;-73.92405412199997;5
19537;40.63068215900006;-73.97355396999995;5
19549;40.61594027300004;-73.95673167999998;5
19551;40.705044473000044;-73.93937238299998;5
19556;40.701476014000036;-73.92085607799999;5
19561;40.714656959000074;-73.93998769499996;2
19563;40.64174589100002;-73.95440522899997;5
19564;40.66441638600002;-73.89102209099997;5
19567;40.684644680000076;-73.97410225999994;5
19571;40.62851560000007;-73.94138369799998;5
19580;40.67459999000005;-73.93057482199998;5
19582;40.577619067000064;-73.96144350199995;2
19585;40.690267001000045;-73.93500461799994;5
19594;40.66174123900004;-73.96077132399995;2
19595;40.688743368000075;-73.94498708099997;5
19599;40.67111083400005;-73.91356336299998;5
19603;40.69327412300004;-73.97359405499998;2
19606;40.69833089400004;-73.91749507299994;5
19607;40.683700646000034;-74.00050622499998;5
19608;40.648997405000046;-74.01524867999996;2
19616;40.67459999000005;-73.93057482199998;5
19618;40.61074946700006;-74.00841124899993;2
19623;40.67141166300007;-73.88151172399995;5
19625;40.57758741600002;-73.97633607099993;5
19626;40.67459999000005;-73.93057482199998;5
19629;40.672089966000044;-73.89015518099995;5
19637;40.67653873500007;-73.95441028499994;2
19640;40.63829497800003;-73.92651584599997;5
19644;40.63555052200008;-73.92283302799996;5
19645;40.59170096200007;-73.94995304499997;5
19654;40.69147312900003;-73.92776621499998;5
19659;40.699520731000064;-73.92766733599996;5
19660;40.68703414200007;-73.98202677399995;5
19665;40.68854227700007;-73.94349443199997;5
19670;40.67939467000008;-73.94498397699994;5
19672;40.69971664400003;-73.95716778799994;2
19674;40.702224469000036;-73.93241786699997;5
19676;40.68964821100008;-73.92405412199997;5
19677;40.65211645000005;-74.00303949999993;1
19684;40.623638596000035;-74.01293379399993;5
19685;40.713605847000046;-73.95907067299999;2
19691;40.655718343000046;-73.94525938899994;2
19692;40.691974432000045;-73.98021882799998;5
19694;40.70629036500002;-73.95035033099998;5
19695;40.726965067000044;-73.95311662899995;2
19700;40.64886713300007;-73.95082189999994;5
19705;40.652184830000074;-73.92847546699994;5
19712;40.682711718000064;-73.98633292699995;5
19714;40.65799306600008;-74.00069344599996;2
19718;40.67156832200004;-73.91606818699995;2
19720;40.672753112000066;-73.90765627499997;2
19728;40.70164572700002;-73.93801220099994;2
19740;40.62476589000005;-73.92648751199994;2
19741;40.629518665000035;-73.99964838199999;2
19742;40.701225477000044;-73.94272991999998;5
19745;40.66305654800004;-73.92364104799998;2
19750;40.673761118000066;-73.87880377199998;5
19756;40.67119007600007;-73.90952938099997;5
19759;40.68964821100008;-73.92405412199997;5
19760;40.64870676900005;-73.90513094099998;5
19761;40.69006032400005;-73.94982513399998;2
19763;40.65815775400005;-74.00044115499998;5
19765;40.671959067000046;-73.891049422;2
19766;40.67439291300008;-74.00685828399995;5
19767;40.66767983500005;-73.86044161899997;2
19768;40.641683522000044;-74.00312550399997;2
19769;40.67458330800008;-73.93022154099998;5
19774;40.63068215900006;-73.97355396999995;5
19775;40.650987327000045;-73.96119208399993;5
19779;40.64305311700008;-73.93335701899997;5
19781;40.64951845600008;-73.88071814299997;5
19782;40.59406298000005;-73.96086869299995;5
19783;40.66416202000005;-73.94681681999998;5
19800;40.64870676900005;-73.90513094099998;5
19810;40.67597640200007;-73.96302338199997;5
19820;40.68002258100006;-73.94957309899995;5
19822;40.67459999000005;-73.93057482199998;5
19823;40.662757726000045;-73.99196354399999;5
19824;40.65799306600008;-74.00069344599996;2
19826;40.62505279700008;-73.99533272699995;5
19829;40.69006032400005;-73.94982513399998;5
19838;40.694066341000045;-73.93127577999995;5
19849;40.62800097400003;-73.97570576299995;5
19857;40.697625740000035;-73.914087969;5
19858;40.68180551100005;-73.98308819;5
19859;40.634179618000076;-74.02370128999998;2
19860;40.664515169000026;-73.90658992299996;2
19862;40.67141166300007;-73.88151172399995;5
19865;40.62923825900003;-74.01002035299997;5
19867;40.657131166000056;-74.00304693699997;5
19873;40.68996167900008;-73.91692487799997;2
19874;40.67911764600007;-73.93989348699995;5
19878;40.68739746400007;-73.91241724999998;2
19880;40.66753007900007;-73.96106710899994;5
19884;40.60640230800004;-73.91336622899995;5
19885;40.66707395600001;-73.89463684299993;2
19886;40.712246486000026;-73.95713809399997;2
19891;40.65399938500008;-73.89636577299996;5
19896;40.65119471500003;-73.89692151399998;5
19897;40.64886713300007;-73.95082189999994;5
19901;40.64870676900005;-73.90513094099998;5
19903;40.68674841800004;-73.94604160299998;5
19907;40.676784729000076;-73.90708467699994;5
19909;40.64886713300007;-73.95082189999994;5
19914;40.60207069800003;-74.00269150899999;5
19923;40.648308698000044;-73.89553856199996;2
19925;40.68972507400008;-73.912471887;5
19926;40.63068215900006;-73.97355396999995;2
19928;40.57670315100006;-73.99452974999997;5
19931;40.57556809600004;-73.98093364699997;2
19933;40.70629036500002;-73.95035033099998;5
19934;40.64582204100003;-73.96238785399999;2
19935;40.70208260200008;-73.95026329999997;2
19937;40.69969571000007;-73.98169156899995;2
19941;40.66487843300007;-73.94122918999993;2
19945;40.697970267000066;-73.98993253599998;1
19949;40.65188819400004;-73.89586451299994;5
19953;40.66416202000005;-73.94681681999998;5
19958;40.67459999000005;-73.93057482199998;5
19966;40.63068215900006;-73.97355396999995;5
19967;40.64652597100008;-73.95810642499998;5
19974;40.65799306600008;-74.00069344599996;5
19976;40.66416202000005;-73.94681681999998;2
19978;40.613513762000025;-73.99780075299998;5
19980;40.62488927200008;-74.01963448899994;5
19982;40.66000393500008;-73.96118683799993;2
19985;40.613513762000025;-73.99780075299998;5
19987;40.60533662800003;-73.99029222999997;2
19989;40.57708722800004;-73.99135107999997;5
19990;40.60207069800003;-74.00269150899999;5
19995;40.676080719000026;-73.90543088799996;5
19996;40.64886713300007;-73.95082189999994;5
19997;40.658621524000075;-73.93826122399997;5
19999;40.67439291300008;-74.00685828399995;2
20000;40.61774283500005;-73.96234964499997;2
20001;40.62282275100006;-74.01774268299994;2
20002;40.69687092100002;-73.93501260499994;2
20006;40.62682933600007;-73.93451521099996;2
20007;40.65015385800007;-74.00507553499993;5
20008;40.726965067000044;-73.95311662899995;5
20009;40.688743368000075;-73.94498708099997;5
20019;40.64322316900007;-73.94924417299995;5
20021;40.586291409000076;-73.96624131199997;2
20024;40.576645978000045;-73.97648039599994;2
20025;40.65399938500008;-73.89636577299996;2
20029;40.67597640200007;-73.96302338199997;5
20034;40.64475175100006;-73.95521755899993;2
20037;40.69148717100006;-73.90547394499998;2
20039;40.63329808200007;-73.90580135899995;2
20040;40.665915853000044;-73.91853724899995;2
20041;40.658423785000025;-73.92428789899995;5
20042;40.59406298000005;-73.96086869299995;5
20043;40.726965067000044;-73.95311662899995;2
20047;40.70629036500002;-73.95035033099998;5
20051;40.65381242600006;-73.94312020299998;2
20053;40.57320617400006;-73.99277342799998;5
20058;40.64395993900007;-73.97966371899997;5
20059;40.679743399000074;-73.95139762099996;5
20063;40.69536744700008;-73.98324342499996;5
20065;40.63068215900006;-73.97355396999995;5
20067;40.63762471600006;-73.94524900899995;2
20069;40.67527385200003;-73.99116530599997;5
20074;40.63068215900006;-73.97355396999995;5
20084;40.66902257700008;-73.95915931099995;5
20088;40.64157925400008;-74.00144275999997;2
20089;40.67459999000005;-73.93057482199998;2
20090;40.662757726000045;-73.99196354399999;2
20091;40.67182947600002;-73.89635609299995;5
20096;40.672389993000024;-73.89700411599993;2
20102;40.63074067000008;-73.966373746;5
20105;40.58979955500007;-73.96724407899995;2
20107;40.636954848000066;-73.91743403899994;5
20113;40.673592816000046;-73.87541895599996;5
20117;40.64870676900005;-73.90513094099998;5
20121;40.59497816600003;-74.00106366999995;5
20122;40.678250863000066;-73.95289129299994;2
20135;40.62572501600005;-73.99104937999994;5
20137;40.693807922000076;-73.98012091699997;2
20142;40.63762471600006;-73.94524900899995;2
20143;40.678240750000036;-73.87895065799995;5
20144;40.68131820000008;-73.95650899099995;2
20147;40.66416202000005;-73.94681681999998;5
20151;40.650296678000075;-73.99779593799997;2
20153;40.59497816600003;-74.00106366999995;2
20162;40.68962245400007;-73.96014913199997;5
20168;40.70629036500002;-73.95035033099998;2
20170;40.59406298000005;-73.96086869299995;5
20171;40.65475124500005;-74.007368032;2
20175;40.67795289000002;-74.00679735999995;5
20181;40.66813579100005;-73.90357490199995;5
20183;40.66735764400005;-73.89272230499995;2
20186;40.68962245400007;-73.96014913199997;5
20189;40.66182066900007;-73.94669974199995;5
20191;40.66745730700006;-73.91698174399994;5
20194;40.57870903600008;-73.98734057899995;2
20196;40.683651241000064;-74.00030431199998;2
20204;40.57900240600002;-73.98468018299997;2
20206;40.67141166300007;-73.88151172399995;5
20211;40.65799306600008;-74.00069344599996;5
20213;40.67459999000005;-73.93057482199998;2
20223;40.68962245400007;-73.96014913199997;5
20225;40.68078561300007;-73.97447511599995;2
20229;40.63414489100006;-73.90418966899993;2
20243;40.65815775400005;-74.00044115499998;2
20248;40.66640990800005;-73.95291767799995;5
20249;40.700254610000044;-73.92088277299997;5
20252;40.62900726000004;-74.01417413499998;5
20256;40.668836922000025;-73.94225306099996;2
20261;40.65479566000005;-73.88789150399998;5
20265;40.63597966700007;-74.00727228099998;5
20266;40.688743368000075;-73.94498708099997;5
20276;40.634920405000045;-74.00098864699999;2
20278;40.67597640200007;-73.96302338199997;5
20284;40.63068215900006;-73.97355396999995;5
20287;40.67208353700005;-73.91133785099998;5
20288;40.61232263200003;-73.94996279699996;5
20291;40.70629036500002;-73.95035033099998;5
20295;40.673726311000046;-73.87449942299997;2
20296;40.68137346100008;-73.92107462999998;2
20300;40.70269702900004;-73.99382334299997;1
20305;40.68319753200007;-73.86629700499998;5
20309;40.67597640200007;-73.96302338199997;5
20311;40.64886713300007;-73.95082189999994;5
20312;40.59355606900005;-73.99174862599993;2
20322;40.64153502300008;-73.89305208199994;2
20323;40.67557588700004;-74.00726217999993;5
20325;40.703414406000036;-73.91777731399995;2
20328;40.63068215900006;-73.97355396999995;2
20332;40.662978162000066;-73.93451216499993;5
20338;40.68964821100008;-73.92405412199997;2
20341;40.62851560000007;-73.94138369799998;2
20346;40.681749896000035;-73.95858545799997;5
20350;40.69833089400004;-73.91749507299994;5
20355;40.66726064900007;-73.95978399999996;2
20356;40.69120065000004;-73.91102395399997;2
20357;40.69546894100006;-73.98282507899995;5
20358;40.688743368000075;-73.94498708099997;5
20365;40.69480465200007;-73.98245381399995;5
20366;40.645926030000055;-73.96144367099998;2
20369;40.673371780000025;-73.89915118799998;5
20373;40.688743368000075;-73.94498708099997;5
20376;40.655762174000074;-73.95812585399995;2
20379;40.69246306400004;-73.93544241499995;2
20381;40.665182541000036;-73.93038276699998;5
20385;40.67859550700007;-73.90613035499997;5
20389;40.58651155600006;-73.95233674799994;2
20397;40.67141166300007;-73.88151172399995;5
20400;40.67459999000005;-73.93057482199998;2
20401;40.57776818900004;-73.99581120999993;5
20408;40.64807745300004;-73.89783444799998;2
20414;40.64066783800007;-74.00597922699995;5
20415;40.64886713300007;-73.95082189999994;2
20419;40.65230351200007;-73.93915722699995;5
20422;40.683700646000034;-74.00050622499998;5
20430;40.66285093900007;-73.95545411599994;5
20431;40.67597640200007;-73.96302338199997;5
20434;40.67792428400003;-73.87063389199994;5
20437;40.70629036500002;-73.95035033099998;5
20440;40.69833089400004;-73.91749507299994;2
20442;40.702224469000036;-73.93241786699997;5
20444;40.69450249200002;-73.93082816599998;5
